date,solar output,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
9/16/2023 10:00,8.28,738.03,961.17,367.83,335.45,0.58,0.16,20.31,336.95,438.45,47.45,1.95,10.43,26.14,61.06,3.77,88.24,0.78,175.6
9/16/2023 11:00,10.49,795.8,1018.33,82.4,557.48,0.59,0.16,6.78,364.35,463.27,50.35,2.17,12.55,26.94,59.37,5.6,88.15,1.58,177.5
9/16/2023 12:00,12.39,671.55,1005.2,89.82,463.47,0.51,0.16,11.33,311.19,458.1,44.07,1.89,10.68,26.94,60.25,6.58,88.07,2.4,170.9
9/16/2023 13:00,12.71,503.83,911.5,219.65,256.93,0.41,0.15,25.69,235.78,416.4,33.88,1.35,6.88,26.1,64.34,7.74,88.02,3.27,159.6
9/16/2023 14:00,11.41,405.4,744.03,50.95,250.28,0.4,0.16,40.5,185.45,340.33,26.93,0.94,5.4,25,69.97,6.25,87.99,4.31,148.7
9/16/2023 15:00,10.32,278.67,521.17,71.89,188.69,0.36,0.16,55.4,131.18,239.4,18.36,0.49,2.55,23.79,76.27,4.35,88,5.33,142
9/16/2023 16:00,5.38,100.12,267.52,32.36,81.74,0.22,0.16,70.33,47.88,122.07,6.84,0.11,0.55,22.57,82.72,2.88,88.05,5.82,141.8
9/16/2023 17:00,2.12,18.05,42.15,14.57,21.27,0.15,0.17,85.02,8.17,18.35,1.15,0.01,0.03,21.59,87.44,2.47,88.12,5.23,148.5
9/16/2023 18:00,1.84,0,0,0,0,0.0436,0.1702,90,0,0,0,0,0,20.94,89.54,1.86,88.18,4.04,165.4
9/17/2023 6:00,0,96.78,117.78,116.65,72.66,0.39,0.19,79.42,43.48,52.43,5.17,0.04,0.17,19.16,90.43,4.74,88.22,0.95,234.5
9/17/2023 7:00,0,304.27,360.67,301.97,153.36,0.53,0.11,64.75,141.5,165.65,17.58,0.34,1.67,21.01,79.46,5.14,88.27,0.87,180
9/17/2023 8:00,1.07,506.83,611.03,428.45,221.97,0.58,0.13,49.82,235.45,281.6,31.23,0.91,4.93,23.37,68.52,4.51,88.32,1.62,132.7
9/17/2023 9:00,4.55,752.75,815.15,610.02,246.24,0.68,0.13,34.93,349.35,375.77,47.15,1.71,9.35,25.14,62.58,3.48,88.32,2.16,128
9/17/2023 10:00,8.81,813.38,956.78,422.33,362.54,0.64,0.15,20.18,375.45,440.29,52.35,2.17,11.93,26.33,59.63,3.03,88.26,2.57,131.7
9/17/2023 11:00,6.81,902.35,1030.9,518.76,342.82,0.67,0.16,6.6,417.14,475.25,58.83,2.57,15.15,27,57.89,2.83,88.17,2.94,134.7
9/17/2023 12:00,9.8,776.17,1015.58,473.98,243.02,0.59,0.15,11.35,360.95,468.52,51.59,2.24,12.98,27.25,57.06,2.99,88.09,3.28,136.6
9/17/2023 13:00,10.67,710.9,921.92,355.4,287.09,0.59,0.15,25.75,331.5,426.47,46.65,1.88,10.02,27.21,57.08,2.84,88.02,3.55,137.3
9/17/2023 14:00,10.69,465.85,758.38,258.06,224.38,0.45,0.15,40.57,217.65,351.88,31.25,1.12,6.35,26.78,58.23,2.06,87.97,3.81,137.3
9/17/2023 15:00,7.71,274.77,536.58,104.41,168.73,0.36,0.16,55.48,129.83,250.67,18.91,0.53,2.75,26.12,60.41,1.36,87.96,3.89,137.5
9/17/2023 16:00,2.67,66.6,282.05,61.79,45,0.15,0.16,70.42,32.48,131.77,4.75,0.08,0.4,25.27,63.89,0.64,87.98,3.69,138
9/17/2023 17:00,2.79,14.2,45.75,10.75,16.75,0.12,0.17,85.1,6.62,20.2,0.97,0,0.03,23.48,76.34,0.43,88.03,2.48,139.2
9/17/2023 18:00,1.13,0,0,0,0,0.0459,0.1707,90,0,0,0,0,0,21.55,85.02,0.25,88.07,2.3,140.6
9/18/2023 6:00,0,81.32,120.25,52.58,72.16,0.33,0.18,79.31,37.48,53.37,4.84,0.03,0.17,19.31,92.64,2.17,88.16,2.44,314.8
9/18/2023 7:00,0,270.77,365.08,178.78,220.11,0.47,0.17,64.65,125,167,16.38,0.32,1.6,20.44,88.3,5.42,88.24,2.01,333.1
9/18/2023 8:00,1.15,431.25,615.2,82.37,321.73,0.49,0.16,49.72,197.45,282.74,27.22,0.8,4.43,22.15,81.3,9.56,88.31,2.05,3.9
9/18/2023 9:00,4.75,211.77,822.25,23.34,133.07,0.19,0.15,34.83,105.25,378.9,16.03,0.59,3.12,23.61,74.78,13.88,88.35,2.35,35.3
9/18/2023 10:00,7.34,384.05,961.9,16.55,271.41,0.3,0.16,20.07,183.5,442.62,27.29,1.13,5.93,24.49,69.2,18.7,88.33,2.15,49.3
9/18/2023 11:00,9.51,214.77,1027,55.01,131.9,0.16,0.15,6.44,107.77,472.6,16.52,0.71,4.15,24.87,66,24.46,88.27,1.86,52.9
9/18/2023 12:00,9.31,93.3,1009.45,13.66,64.19,0.07,0.14,11.38,51.53,465.07,8.05,0.33,1.85,24.78,65.27,26.11,88.19,1.92,56.9
9/18/2023 13:00,9.07,78.2,914.25,53.4,36.48,0.06,0.14,25.82,42.45,422.32,6.43,0.25,1.27,24.49,66.31,26.4,88.12,2.25,54
9/18/2023 14:00,7.2,240.25,749.62,3.29,181.96,0.23,0.16,40.65,116.77,347.47,17.44,0.62,3.65,23.95,69.02,25.93,88.08,2.59,48.6
9/18/2023 15:00,3.11,220.35,526.15,22.66,176,0.29,0.16,55.57,105.55,244.53,15.34,0.42,2.17,23.37,72.58,21.9,88.06,2.83,43
9/18/2023 16:00,0.73,119.93,271.65,47.68,105.97,0.27,0.16,70.51,56.9,125.33,8.02,0.12,0.62,22.65,77.88,15.08,88.06,2.58,36.6
9/18/2023 17:00,1.55,23.92,42.33,37.15,29.41,0.21,0.18,85.17,10.53,18.44,1.44,0.01,0.03,21.59,86.5,9.67,88.09,1.81,26.6
9/18/2023 18:00,1.69,0,0,0,0,0.0458,0.17,90,0,0,0,0,0,20.67,89.84,8.46,88.11,1.45,10.8
9/19/2023 6:00,0,97.8,124.62,92.02,89.95,0.39,0.19,79.21,44.55,55.28,5.49,0.04,0.17,19.11,94.24,3.6,88.28,1.18,324.3
9/19/2023 7:00,0,301.38,373.3,505.96,222.99,0.52,0.17,64.56,139.52,171.15,17.57,0.34,1.73,20.02,89.61,6.38,88.35,1.1,344.2
9/19/2023 8:00,1.13,519.95,623.47,494.39,294.87,0.59,0.15,49.63,240.52,286.83,31.79,0.93,5.2,21.37,80.31,8.5,88.4,1.27,19.3
9/19/2023 9:00,3.57,649.38,826,259.89,418.75,0.59,0.15,34.73,299.25,380.02,41.34,1.52,8.15,22.62,72.4,9.39,88.43,1.34,36.8
9/19/2023 10:00,6.58,746.45,968.17,133.47,507.8,0.59,0.16,19.96,342.5,444.97,48.46,2,10.73,23.85,66.77,10.33,88.4,1.1,60.6
9/19/2023 11:00,9.01,782.25,1006.33,103.4,544,0.58,0.16,6.31,361.25,458.67,49.67,2.14,12.4,24.4,64.59,10.76,88.33,1.06,91.6
9/19/2023 12:00,8.18,780.78,989.58,82.09,542.71,0.59,0.16,11.42,360.23,451.5,49.33,2.11,11.98,24.51,64.2,9.08,88.25,1.29,112.4
9/19/2023 13:00,9.37,637.33,893,89.64,370.81,0.53,0.16,25.89,295.02,408.23,40.58,1.62,8.27,24.42,64.64,8.32,88.18,1.64,127.1
9/19/2023 14:00,10.21,373.95,724.45,71.56,271.75,0.37,0.16,40.73,176.82,331.2,24.89,0.86,4.95,24.16,65.94,9,88.14,2.07,139.3
9/19/2023 15:00,8.26,270.1,499,76.98,170.4,0.35,0.16,55.65,124.68,228.12,17.37,0.47,2.42,23.74,68.28,7.36,88.12,2.37,146.5
9/19/2023 16:00,5.47,72.78,247.68,41.35,52.96,0.16,0.16,70.6,34.91,111.77,4.92,0.08,0.38,23.02,73.38,5.63,88.11,2.33,152.4
9/19/2023 17:00,0.39,7.28,36.6,7.2,8.17,0.07,0.17,85.24,3.45,16.03,0.49,0,0,21.68,83.22,4.08,88.13,1.97,158.5
9/19/2023 18:00,0.14,0,0,0,0,0.045,0.1684,90,0,0,0,0,0,20.31,87.72,3.86,88.17,1.99,164.3
9/20/2023 6:00,0,72.28,116.82,29.9,68.35,0.28,0.18,79.1,33.35,51.53,4.39,0.03,0.15,18.62,92.36,22.01,88.28,2.56,220.7
9/20/2023 7:00,0,241.12,354.92,93.19,169.17,0.41,0.16,64.47,110.62,160.96,14.53,0.28,1.42,20.46,85.61,17.21,88.32,2.76,209.7
9/20/2023 8:00,0.74,433.65,606.4,157.96,248.51,0.49,0.16,49.54,198.22,277.05,26.8,0.78,4.28,23.07,72.87,12.21,88.35,1.86,189.6
9/20/2023 9:00,3.43,534.65,812.38,338.3,236.41,0.48,0.15,34.63,244.4,372.13,34.2,1.25,6.62,25.01,65.92,10.14,88.37,1.34,159.5
9/20/2023 10:00,5.5,764.08,955.8,265.9,435.08,0.6,0.16,19.86,350.38,437.52,48.73,1.99,10.62,26.05,62.41,11.9,88.34,1.6,142.1
9/20/2023 11:00,8.27,815.05,1009.95,248.69,434.59,0.61,0.16,6.2,374.38,460.76,51.67,2.2,12.73,26.65,60.51,14.29,88.27,1.82,133.4
9/20/2023 12:00,11.54,746.03,993.62,253.56,488.4,0.56,0.16,11.47,342.2,453.78,47.56,2.01,11.4,26.9,59.61,15.98,88.19,1.99,126.6
9/20/2023 13:00,9.94,408.25,898.03,57.83,286.48,0.34,0.16,25.97,194.55,410.95,27.97,1.1,5.53,27.07,58.73,12.7,88.11,2.17,124.3
9/20/2023 14:00,9.15,417.23,731,78.26,303.48,0.41,0.16,40.82,191.13,335,27.32,0.94,5.4,26.96,58.61,7.58,88.06,2.29,123.8
9/20/2023 15:00,10.42,270.27,504.8,38.93,195.57,0.36,0.16,55.74,125,232.05,18.04,0.49,2.55,26.4,60.24,3.52,88.04,2.21,123.2
9/20/2023 16:00,8.18,67.38,254.12,28.69,54.28,0.15,0.16,70.68,32.78,116.22,4.71,0.07,0.35,25.59,64.13,1.58,88.04,1.99,123.5
9/20/2023 17:00,5.63,8.73,37.35,7.57,10.18,0.08,0.17,85.31,4.08,16.45,0.58,0,0,24.08,74.19,0.71,88.07,1.68,125.6
9/20/2023 18:00,1.34,0,0,0,0,0.049,0.1696,90,0,0,0,0,0,22.32,80.43,0.47,88.11,1.7,127.3
9/21/2023 6:00,0,103.93,120.12,128.56,81.06,0.4,0.19,79,46.55,52.78,5.62,0.04,0.2,19.17,93.91,1.71,88.25,1.68,353.8
9/21/2023 7:00,0,308.98,364.08,454.46,141.47,0.53,0.1,64.39,141.93,165.92,17.67,0.34,1.7,20.89,87.29,4.35,88.29,1.82,15.3
9/21/2023 8:00,0.74,557.03,616.65,506.76,228.51,0.63,0.12,49.45,256.9,282.15,33.34,0.96,5,22.93,78.45,4.88,88.33,2.24,44.5
9/21/2023 9:00,3.4,747.65,824.42,455.42,266.62,0.67,0.13,34.54,346.5,378.87,46.93,1.7,9.27,23.97,74.02,4.79,88.35,2.36,67
9/21/2023 10:00,6.42,846.65,967.9,661.82,196.47,0.67,0.14,19.76,389.54,444.45,54.34,2.23,12.73,24.39,71.57,5.08,88.32,2.64,89.6
9/21/2023 11:00,7.6,968.38,1033.75,562.82,339.26,0.72,0.15,6.11,446.48,474.76,61.94,2.68,15.88,24.22,70.45,6.33,88.25,3.2,103.4
9/21/2023 12:00,7.74,902.38,1015.8,586.41,296.11,0.68,0.15,11.54,417.7,467.15,58.13,2.49,14.5,23.97,70.32,7.26,88.17,3.63,109.3
9/21/2023 13:00,9.39,732.88,918.65,512.51,223.1,0.6,0.15,26.05,341.25,423.83,47.78,1.9,10.38,23.75,70.63,7.35,88.09,3.59,111.2
9/21/2023 14:00,7.38,569.38,751.62,358.18,250.33,0.56,0.14,40.9,265.25,347.93,36.32,1.25,7,23.59,71.16,5.63,88.02,2.98,113.6
9/21/2023 15:00,5.56,441.98,526.95,501.17,155.2,0.58,0.14,55.83,206.43,244.97,26.74,0.67,3.42,23.3,72.33,4,87.97,2.09,117.7
9/21/2023 16:00,4.06,219.98,270.77,408.67,87.84,0.49,0.14,70.77,102,125.13,12.13,0.17,0.85,22.78,75.88,2.85,87.96,1.31,123.8
9/21/2023 17:00,1.31,35.28,40.83,57.13,35.88,0.32,0.2,85.39,15.4,17.75,1.85,0.01,0.03,21.93,82.35,1.73,87.98,1,127.7
9/21/2023 18:00,0.57,0,0,0,0,0.0497,0.1697,90,0,0,0,0,0,21.12,82.81,0.93,88.03,1.1,125
9/22/2023 6:00,0,79.95,130.95,61.78,70.8,0.31,0.18,78.89,36.38,57.63,4.65,0.03,0.15,19.03,93.99,8.16,88.26,0.98,269.4
9/22/2023 7:00,0,192.52,381.7,183.37,122.73,0.33,0.16,64.3,89.03,174.19,12.18,0.24,1.2,19.85,90.05,8.25,88.32,0.49,248.6
9/22/2023 8:00,0,335.45,632.95,17.86,263.17,0.38,0.16,49.36,157.97,289.4,22.55,0.68,3.67,20.94,83.17,10.55,88.38,0.98,85.3
9/22/2023 9:00,1.52,311.7,834.9,70.98,211.64,0.28,0.15,34.46,148.88,382.68,22.31,0.82,4.3,21.39,82.28,12.88,88.39,1.63,78.7
9/22/2023 10:00,5.18,540.12,973.4,39.73,344.63,0.42,0.16,19.68,253.79,445.7,37.29,1.55,8.15,21.98,80.92,14.53,88.35,1.92,78.6
9/22/2023 11:00,7.37,540.35,1035.5,50.17,349.16,0.4,0.16,6.04,250.3,474.07,37.61,1.68,9.55,22.92,77.6,13.32,88.27,1.96,82.4
9/22/2023 12:00,8.07,133.2,1019.25,43.29,78.22,0.1,0.14,11.62,70.2,468.02,10.78,0.43,2.38,23.63,74.59,9.77,88.17,1.89,90.9
9/22/2023 13:00,6.47,132.32,923.53,6.89,95.43,0.11,0.15,26.14,70.2,425.78,11.03,0.41,2.05,24.05,72.7,6.17,88.08,2.06,102.6
9/22/2023 14:00,9.32,131.12,757.95,53.1,74.26,0.13,0.15,40.99,67.18,350.98,10.29,0.35,2.03,24.17,72.08,3.64,88.02,2.34,111.5
9/22/2023 15:00,10.65,161.5,535.83,41.06,114.18,0.21,0.16,55.92,79.27,249.44,11.88,0.32,1.62,24,72.89,2.2,87.99,2.37,118.2
9/22/2023 16:00,7.24,110.2,279.62,0,113.24,0.25,0.16,70.87,52.67,129.83,7.64,0.12,0.57,23.48,76.7,1.3,88,1.94,126
9/22/2023 17:00,7.76,22.1,43.45,51.67,26.11,0.21,0.17,85.46,9.77,18.75,1.35,0.01,0.03,22.22,85.92,0.82,88.03,1.36,135.3
9/22/2023 18:00,3.07,0,0,0,0,0.0474,0.1695,90,0,0,0,0,0,21.08,85.95,0.39,88.07,1.34,144.4
9/23/2023 6:00,0,59.95,144.68,40.81,53.32,0.23,0.16,78.79,28.02,65.65,3.95,0.03,0.15,19,94.31,6.59,88.21,1.18,268.1
9/23/2023 7:00,0,183.12,397.92,54.32,130.84,0.31,0.16,64.22,87.03,184.5,12.54,0.26,1.33,20.55,87.64,16.69,88.29,0.25,276.8
9/23/2023 8:00,0.2,359.15,645.6,111.53,220.77,0.41,0.15,49.28,169.18,297.83,24.27,0.75,4.07,23.22,73.73,24.53,88.35,1.44,87.6
9/23/2023 9:00,2.12,493.88,844.38,228.06,232.51,0.44,0.15,34.37,233.5,389.08,33.64,1.26,6.68,24.78,67.49,32.05,88.36,2.4,94.3
9/23/2023 10:00,6.33,653.9,980.97,327.38,257.66,0.51,0.15,19.6,305.89,450.95,44.22,1.83,10,25.66,65.28,40.82,88.31,3.01,103.9
9/23/2023 11:00,9.25,854.62,1039.35,522.61,319.04,0.64,0.15,6,395.47,477.22,56.15,2.42,14.15,25.89,64.95,42.56,88.21,3.47,110.1
9/23/2023 12:00,6.09,889.03,1020.08,636.7,259.38,0.67,0.15,11.72,411.28,469.26,58.01,2.47,14.25,25.88,64.84,42.01,88.11,3.89,113.8
9/23/2023 13:00,3.49,822.95,922.5,516.35,285.82,0.68,0.15,26.23,382.35,425.65,52.8,2.07,11.2,25.77,64.87,32.78,88.03,4.15,116.2
9/23/2023 14:00,0.9,633.8,755.1,458.5,274.75,0.62,0.14,41.08,294.97,349.45,40.04,1.34,7.47,25.56,65.48,18.15,88,4.1,118.8
9/23/2023 15:00,1.69,406.35,529.47,304.62,188.45,0.54,0.14,56.01,190,246.28,25.13,0.63,3.25,25.13,67.39,9.38,88,3.68,122.9
9/23/2023 16:00,2.45,194.12,273.12,228.71,121.34,0.44,0.14,70.96,90.28,126.57,11.36,0.16,0.8,24.4,71.6,4.07,88.02,2.93,129.2
9/23/2023 17:00,2.28,30.98,40.95,54.47,33.81,0.29,0.2,85.53,13.55,17.83,1.72,0.01,0.03,22.86,82.89,2.31,88.07,1.83,139.4
9/23/2023 18:00,1.32,0,0,0,0,0.0469,0.1696,90,0,0,0,0,0,21.36,85.14,0.92,88.13,1.79,150.6
9/24/2023 6:00,0,57.88,136.98,17.4,52.56,0.22,0.16,78.68,27.03,60.9,3.84,0.03,0.15,19.02,92.13,2.51,88.24,0.91,227.2
9/24/2023 7:00,0,188.43,386.95,28.81,147.45,0.32,0.16,64.13,87.17,177.15,12.07,0.25,1.27,20.89,86.1,11.52,88.28,0.77,186.8
9/24/2023 8:00,1.3,361.85,638.17,33.51,282.12,0.41,0.16,49.19,165.9,292.57,23.46,0.72,4,24.43,67.52,23.03,88.32,2.07,125.2
9/24/2023 9:00,3.92,426.08,840.5,23.33,273.32,0.38,0.16,34.29,197.74,384.97,28.75,1.1,5.75,26.18,61.68,36.74,88.33,2.95,128.1
9/24/2023 10:00,7.37,507.5,979.1,45.57,301.11,0.4,0.16,19.53,234.64,447,34.48,1.45,7.75,26.91,60.94,54.51,88.29,3.59,136.2
9/24/2023 11:00,7.89,522.62,1023.67,35.87,369.35,0.39,0.16,5.99,239.85,464.8,34.81,1.52,8.77,27.06,61.53,68.1,88.22,3.99,142.1
9/24/2023 12:00,3.11,392.73,1008.7,60.28,237.03,0.3,0.16,11.82,187.3,459.06,27.77,1.2,6.7,27.06,62.02,63.98,88.16,4.24,145
9/24/2023 13:00,2.17,443.83,909.9,227.59,276.08,0.37,0.16,26.33,207.73,415.03,30.57,1.24,6.22,26.92,62.33,57.84,88.08,4.4,146.2
9/24/2023 14:00,4.99,491.7,740.17,20.36,370.08,0.48,0.16,41.18,227,338,31.47,1.09,6.32,26.52,63.54,44.95,88.04,4.5,147.2
9/24/2023 15:00,4.91,360.02,513.58,223.82,270.76,0.48,0.16,56.1,165.8,234.77,22.38,0.58,3.08,25.87,66.13,32.43,88.01,4.3,148.3
9/24/2023 16:00,3.98,183.15,258.25,49.75,139.03,0.42,0.17,71.05,83.34,116.86,10.77,0.16,0.8,25.08,70.1,20.09,88.02,3.6,149.8
9/24/2023 17:00,4.4,29.33,36.55,44.04,34.99,0.28,0.21,85.6,12.67,15.73,1.65,0.01,0.03,23.49,81.26,10.97,88.06,2.22,151.8
9/24/2023 18:00,1.77,0,0,0,0,0.0455,0.1692,90,0,0,0,0,0,21.89,84.04,6.49,88.1,1.97,155.4
9/25/2023 6:00,0,86.65,141.23,105.49,71.64,0.32,0.17,78.58,39.45,62.64,5.12,0.04,0.2,19.95,90.9,35.17,88.24,1.62,107.2
9/25/2023 7:00,0,255.57,391.52,144.52,186.79,0.43,0.16,64.05,117.85,178.35,15.91,0.34,1.73,22.14,82.43,67.3,88.3,1.73,113.2
9/25/2023 8:00,0.36,480.58,642.33,302.27,246.59,0.54,0.15,49.12,220.95,293.02,30.18,0.93,5.18,23.7,75.83,98.05,88.33,1.89,125.1
9/25/2023 9:00,2.29,641.25,844.33,277.19,306.33,0.57,0.15,34.22,295.21,385.05,41.42,1.58,8.48,24.51,72.64,158.08,88.32,2.16,135
9/25/2023 10:00,2.5,812.97,985,230.44,415.5,0.64,0.16,19.47,373.35,448.78,52.14,2.24,12.23,24.71,72.18,245.87,88.27,2.5,136.6
9/25/2023 11:00,3.1,884.85,1040.43,220.63,544.48,0.66,0.16,6.01,404.5,473.08,56.33,2.52,14.93,24.4,74.62,422.37,88.21,2.87,127.8
9/25/2023 12:00,4.36,832.83,1018.47,262.31,409.47,0.63,0.15,11.94,382,463.5,53.23,2.34,13.57,23.99,77.36,660.17,88.16,3.11,114.7
9/25/2023 13:00,7.2,611.65,916.8,426.31,242.02,0.5,0.14,26.43,282.38,418.15,40.26,1.64,8.62,23.6,79.6,885.94,88.12,2.89,105.4
9/25/2023 14:00,10.41,515.38,742.95,169.86,280.14,0.51,0.15,41.27,238.68,339.02,32.82,1.16,6.75,23.29,81.13,941.31,88.11,2.46,100.5
9/25/2023 15:00,10.05,311.98,512.85,175.62,169.39,0.41,0.11,56.19,146.83,234.52,20.13,0.54,2.83,22.92,82.62,717.85,88.1,1.71,95
9/25/2023 16:00,7.39,156.15,255.2,108.2,117.48,0.36,0.09,71.14,72.7,115.55,9.51,0.15,0.75,22.62,84.14,446.92,88.11,0.89,78.9
9/25/2023 17:00,4.2,24.45,36.62,29.11,26.42,0.24,0.18,85.67,10.75,15.85,1.37,0.01,0.03,22.16,84.32,259.06,88.14,0.45,33.3
9/25/2023 18:00,2.29,0,0,0,0,0.0487,0.1674,90,0,0,0,0,0,21.66,83.19,145.6,88.15,0.53,341.2
9/26/2023 6:00,0,107.2,139,144.93,79.53,0.4,0.17,78.48,48.6,62.38,5.92,0.05,0.25,18.87,96.1,0.99,88.27,2.69,355.3
9/26/2023 7:00,0,327.92,384,303.31,185.34,0.55,0.16,63.97,150.42,175.68,18.95,0.38,1.95,20.47,91.93,0.8,88.33,2.67,354.8
9/26/2023 8:00,0.43,554.42,634.35,336.34,268.63,0.62,0.13,49.04,254.6,290.39,33.76,1.02,5.68,22.33,83.42,0.7,88.38,2.39,7.7
9/26/2023 9:00,2.09,720.7,836.33,438.47,300.86,0.64,0.13,34.15,332.81,383.42,45.45,1.7,9.25,23.27,76.18,3.95,88.4,2.26,27.4
9/26/2023 10:00,5.16,871.12,977.5,527.07,335.24,0.68,0.14,19.41,401.95,447.69,56,2.37,13.12,23.57,73.84,6.42,88.38,2.14,40.5
9/26/2023 11:00,10.08,943.12,1040.68,666.93,290.95,0.7,0.15,6.05,434.3,476.45,60.76,2.68,16.05,23.76,72.37,6.34,88.31,2.02,57.3
9/26/2023 12:00,11.07,934.42,1020.7,570.21,332.04,0.71,0.15,12.07,430.32,467.97,59.84,2.61,15.27,23.79,71.51,8.45,88.22,1.99,78.7
9/26/2023 13:00,10.82,806.42,921.28,670.15,191.38,0.67,0.14,26.53,372.6,423.78,51.73,2.07,11.5,23.69,71.31,9.51,88.15,2.21,96
9/26/2023 14:00,5.31,645.45,751.22,500.44,243.2,0.63,0.14,41.37,300.18,346.82,40.48,1.39,7.8,23.53,71.91,9.58,88.1,2.47,107
9/26/2023 15:00,0.43,403.55,523.5,362.72,188.46,0.54,0.14,56.29,189.48,243.15,24.86,0.64,3.3,23.22,73.65,7.74,88.08,2.52,113.6
9/26/2023 16:00,0.83,200.07,265.12,391.99,104.8,0.46,0.13,71.23,93.83,122.85,11.43,0.17,0.82,22.78,77.09,5.78,88.09,2.25,119.3
9/26/2023 17:00,1.7,28.5,37.5,39.47,25.46,0.28,0.19,85.73,12.57,16.52,1.52,0.01,0.03,21.5,83.42,3.67,88.11,1.82,123.6
9/26/2023 18:00,0.9,0,0,0,0,0.0486,0.1687,90,0,0,0,0,0,20.35,81.94,2.04,88.14,1.66,128.4
9/27/2023 6:00,0,97.72,142.98,44.59,96.18,0.36,0.19,78.38,45.29,64.57,5.77,0.04,0.22,17.64,94.64,0.84,88.28,2.45,322.5
9/27/2023 7:00,0,255.73,393.95,59.21,217,0.43,0.16,63.9,119.01,181.82,16.1,0.34,1.73,19.67,89.14,1.96,88.35,2.4,335.7
9/27/2023 8:00,0.76,424.12,645.62,51.95,287.57,0.48,0.16,48.97,195.2,297.28,27.39,0.84,4.75,22.96,76.38,5.13,88.4,3.05,3.8
9/27/2023 9:00,5.76,527.5,846.6,159.06,274.4,0.47,0.15,34.09,246.68,389.7,35.45,1.35,7.15,24.76,69.89,8.9,88.41,3.25,22.5
9/27/2023 10:00,8.98,732.9,984.72,129.72,419.78,0.57,0.16,19.37,340.18,452.62,48.53,2.06,11.15,25.65,66.16,11.89,88.36,3.08,34.6
9/27/2023 11:00,9.25,770.62,1042.7,221.01,399.81,0.57,0.16,6.12,357.32,478.64,50.9,2.25,13.23,26.13,63.38,14.37,88.27,2.87,46.7
9/27/2023 12:00,10.14,619,1021.88,146.23,358.85,0.47,0.16,12.21,289.75,469.77,42.48,1.88,10.68,26.32,61.43,18.43,88.18,2.7,58.8
9/27/2023 13:00,10.15,477.7,922.42,91.59,277.66,0.39,0.16,26.65,228.82,425.5,33.43,1.36,6.88,26.33,60.65,21.46,88.1,2.63,66.7
9/27/2023 14:00,9.69,421.75,752.7,111.13,259.67,0.42,0.15,41.47,192.73,348.75,28.82,1.04,6,26.04,61.45,16.51,88.05,2.45,65.6
9/27/2023 15:00,3.11,301.6,525.2,64,207.75,0.4,0.16,56.38,143.1,244.9,20.15,0.54,2.83,25.7,62.86,10.28,88.03,2.03,58.1
9/27/2023 16:00,2.85,153.23,266.88,96.47,115.24,0.35,0.16,71.32,72.25,124.38,9.76,0.15,0.75,25.05,67.62,6.37,88.04,1.45,45.8
9/27/2023 17:00,4.62,24.65,37.17,36.25,26.6,0.25,0.21,85.8,10.77,16.4,1.41,0.01,0.03,23.93,74.02,2.92,88.08,1.18,29.4
9/27/2023 18:00,1.81,0,0,0,0,0.0491,0.1692,90,0,0,0,0,0,22.56,76.18,0.94,88.13,1.34,8.6
9/28/2023 6:00,0,118.43,149.55,213.37,84.96,0.43,0.18,78.28,54.22,68.08,6.43,0.05,0.25,18.87,94.8,1.59,88.31,1.82,330.8
9/28/2023 7:00,0,300.23,398.55,464.66,129.41,0.5,0.14,63.82,139.7,185.27,18.14,0.37,1.88,20.05,90.73,5.23,88.39,1.3,356
9/28/2023 8:00,1.45,531.7,647.35,533.21,187.47,0.6,0.14,48.9,247.33,300.35,33.37,1.01,5.5,21.94,82.27,11.45,88.46,1.83,50.8
9/28/2023 9:00,5.14,770.03,845.12,692.18,179.3,0.68,0.14,34.03,357.85,391,49.02,1.82,10,22.46,78.35,18.74,88.49,2.39,69.1
9/28/2023 10:00,7.66,831.33,982.83,724.15,190.18,0.65,0.15,19.33,385.05,453.88,54.5,2.3,13.02,22.39,77.31,25,88.46,2.43,77.6
9/28/2023 11:00,9.97,870.2,1040.32,269.94,434.89,0.65,0.16,6.21,403.88,479.73,57.23,2.54,14.93,22.38,76.93,24.95,88.38,2.22,86.6
9/28/2023 12:00,9.3,717.92,1019.33,472.04,254.58,0.54,0.15,12.36,335.37,470.6,48.47,2.11,12.2,22.56,76.36,16.96,88.28,2.04,101.9
9/28/2023 13:00,11.08,656.78,920.03,316.75,303.83,0.54,0.15,26.76,308.84,425.82,43.78,1.78,9.35,22.74,75.71,7.72,88.2,1.99,122.5
9/28/2023 14:00,11.18,449.83,750.83,225.01,221.62,0.44,0.15,41.58,213.12,348.24,30.47,1.07,6.12,22.91,74.84,2.61,88.14,1.97,138.3
9/28/2023 15:00,9.64,252.5,524.92,128.41,153.65,0.34,0.16,56.48,116.87,244.32,17.04,0.48,2.5,22.91,74.47,0.66,88.11,1.71,145.5
